Index,X0,X1,F0,F1,Critical
44,1.346154,1.384615,14.917160,26.421598,0
45,1.538462,1.384615,17.136095,25.053254,0
46,1.730769,1.384615,19.650888,23.758876,0
47,1.153846,1.500000,14.325444,27.042899,0
48,1.346154,1.500000,16.248521,25.600592,0
49,1.538462,1.500000,18.467456,24.232249,0
50,1.730769,1.500000,20.982249,22.937870,0
51,1.923077,1.500000,23.792899,21.717456,0
52,1.153846,1.615385,15.763314,26.248521,0
53,1.346154,1.615385,17.686391,24.806213,0
54,1.538462,1.615385,19.905325,23.437870,0
55,1.730769,1.615385,22.420118,22.143491,0
56,1.923077,1.615385,25.230769,20.923077,0
57,2.115385,1.615385,28.337278,19.776627,1
58,1.346154,1.730769,19.230769,24.038462,0
59,1.538462,1.730769,21.449704,22.670118,0
60,1.730769,1.730769,23.964497,21.375740,0
61,1.923077,1.730769,26.775148,20.155325,0
62,2.115385,1.730769,29.881657,19.008876,1
63,2.307692,1.730769,33.284024,17.936391,1
64,1.346154,1.846154,20.881657,23.297337,0
65,1.538462,1.846154,23.100592,21.928994,0
66,1.730769,1.846154,25.615385,20.634615,0
67,1.923077,1.846154,28.426036,19.414201,1
68,2.115385,1.846154,31.532544,18.267751,1
69,2.307692,1.846154,34.934911,17.195266,1
70,1.538462,1.961538,24.857988,21.214497,0
71,1.730769,1.961538,27.372781,19.920118,1
72,1.923077,1.961538,30.183432,18.699704,1
73,2.115385,1.961538,33.289941,17.553254,1
74,2.307692,1.961538,36.692308,16.480769,1
75,2.500000,1.961538,40.390533,15.482249,0
76,1.538462,2.076923,26.721893,20.526627,0
77,1.730769,2.076923,29.236686,19.232249,1
78,1.923077,2.076923,32.047337,18.011834,1
79,2.115385,2.076923,35.153846,16.865385,1
80,2.307692,2.076923,38.556213,15.792899,1
81,2.500000,2.076923,42.254438,14.794379,0
82,1.730769,2.192308,31.207101,18.571006,1
83,1.923077,2.192308,34.017751,17.350592,1
84,2.115385,2.192308,37.124260,16.204142,1
85,2.307692,2.192308,40.526627,15.131657,0
86,2.500000,2.192308,44.224852,14.133136,0
87,2.692308,2.192308,48.218935,13.208580,0
88,1.730769,2.307692,33.284024,17.936391,1
89,1.923077,2.307692,36.094675,16.715976,1
90,2.115385,2.307692,39.201183,15.569527,1
91,2.307692,2.307692,42.603550,14.497041,0
92,2.500000,2.307692,46.301775,13.498521,0
93,2.692308,2.307692,50.295858,12.573964,0
94,2.884615,2.307692,54.585799,11.723373,0
95,1.923077,2.423077,38.278107,16.107988,1
96,2.115385,2.423077,41.384615,14.961538,0
97,2.307692,2.423077,44.786982,13.889053,0
98,2.500000,2.423077,48.485207,12.890533,0
99,2.692308,2.423077,52.479290,11.965976,0
100,2.884615,2.423077,56.769231,11.115385,0
101,2.115385,2.538462,43.674556,14.380178,0
102,2.307692,2.538462,47.076923,13.307692,0
103,2.500000,2.538462,50.775148,12.309172,0
104,2.692308,2.538462,54.769231,11.384615,0
105,2.884615,2.538462,59.059172,10.534024,0
106,3.076923,2.538462,63.644970,9.757396,0
107,2.115385,2.653846,46.071006,13.825444,0
108,2.307692,2.653846,49.473373,12.752959,0
109,2.500000,2.653846,53.171598,11.754438,0
110,2.692308,2.653846,57.165680,10.829882,0
111,2.884615,2.653846,61.455621,9.979290,0
112,3.076923,2.653846,66.041420,9.202663,0
113,2.307692,2.769231,51.976331,12.224852,0
114,2.500000,2.769231,55.674556,11.226331,0
115,2.692308,2.769231,59.668639,10.301775,0
116,2.884615,2.769231,63.958580,9.451183,0
117,3.076923,2.769231,68.544379,8.674556,0
118,3.269231,2.769231,73.426036,7.971893,0
119,3.461538,2.769231,78.603550,7.343195,0
120,2.307692,2.884615,54.585799,11.723373,0
121,2.500000,2.884615,58.284024,10.724852,0
122,2.692308,2.884615,62.278107,9.800296,0
123,2.884615,2.884615,66.568047,8.949704,0
124,3.076923,2.884615,71.153846,8.173077,0
125,3.269231,2.884615,76.035503,7.470414,0
126,3.461538,2.884615,81.213018,6.841716,1
127,3.653846,2.884615,86.686391,6.286982,1
128,3.846154,2.884615,92.455621,5.806213,1
129,2.500000,3.000000,61.000000,10.250000,0
130,2.692308,3.000000,64.994083,9.325444,0
131,2.884615,3.000000,69.284024,8.474852,0
132,3.076923,3.000000,73.869822,7.698225,0
133,3.269231,3.000000,78.751479,6.995562,1
134,3.461538,3.000000,83.928994,6.366864,1
135,3.653846,3.000000,89.402367,5.812130,1
136,3.846154,3.000000,95.171598,5.331361,1
137,4.038462,3.000000,101.236686,4.924556,1
138,4.230769,3.000000,107.597633,4.591716,1
139,4.423077,3.000000,114.254438,4.332840,1
140,4.615385,3.000000,121.207101,4.147929,1
141,4.807692,3.000000,128.455621,4.036982,1
142,5.000000,3.000000,136.000000,4.000000,1
143,0.384615,0.000000,0.591716,46.301775,1
144,0.384615,0.115385,0.644970,45.161243,1
145,0.576923,0.115385,1.384615,43.423077,1
146,0.576923,0.000000,1.331361,44.563609,1
147,0.576923,0.230769,1.544379,42.309172,1
148,0.192308,0.576923,1.479290,42.677515,1
149,0.192308,0.692308,2.065089,41.670118,1
150,0.769231,0.346154,2.846154,39.557692,1
151,0.769231,0.230769,2.579882,40.644970,1
152,0.961538,0.461538,4.550296,36.906805,1
153,0.576923,1.038462,5.644970,35.257396,1
154,0.961538,0.230769,3.911243,39.054734,1
155,0.384615,0.923077,4.000000,37.923077,1
156,0.961538,0.576923,5.029586,35.872781,1
157,1.153846,0.576923,6.656805,34.356509,1
158,0.576923,1.153846,6.656805,34.356509,1
159,1.153846,0.692308,7.242604,33.349112,1
160,0.769231,1.269231,8.810651,31.818047,1
161,1.346154,0.807692,9.857988,30.926036,1
162,1.346154,0.576923,8.579882,32.914201,1
163,1.346154,0.923077,10.656805,29.971893,0
164,0.961538,1.500000,12.698225,28.559172,0
165,1.538462,1.038462,13.781065,27.676036,0
166,1.538462,0.807692,12.076923,29.557692,0
167,0.961538,1.730769,15.680473,26.997041,0
168,1.730769,1.153846,17.307692,25.480769,0
169,1.153846,1.730769,17.307692,25.480769,0
170,1.730769,0.923077,15.390533,27.309172,0
171,1.153846,1.846154,18.958580,24.739645,0
172,1.730769,1.038462,16.295858,26.381657,0
173,1.153846,1.961538,20.715976,24.025148,0
174,1.923077,1.384615,22.461538,22.538462,0
175,1.923077,1.153846,20.118343,24.260355,0
176,1.346154,2.076923,24.502959,21.894970,0
177,1.923077,1.269231,21.236686,23.386095,0
178,2.115385,1.269231,24.343195,22.239645,0
179,1.538462,2.192308,28.692308,19.865385,1
180,2.115385,1.384615,25.568047,21.392012,0
181,1.346154,2.192308,26.473373,21.233728,0
182,1.538462,2.307692,30.769231,19.230769,1
183,2.115385,1.500000,26.899408,20.571006,0
184,2.307692,1.500000,30.301775,19.498521,1
185,1.730769,2.423077,35.467456,17.328402,1
186,2.307692,1.615385,31.739645,18.704142,1
187,1.538462,2.423077,32.952663,18.622781,1
188,2.500000,1.615385,35.437870,17.705621,1
189,1.923077,2.538462,40.568047,15.526627,0
190,2.500000,1.500000,34.000000,18.500000,1
191,1.538462,2.538462,35.242604,18.041420,1
192,2.500000,1.730769,36.982249,16.937870,1
193,1.730769,2.538462,37.757396,16.747041,1
194,2.500000,1.846154,38.633136,16.196746,1
195,1.730769,2.653846,40.153846,16.192308,0
196,2.692308,1.846154,42.627219,15.272189,0
197,1.923077,2.653846,42.964497,14.971893,0
198,2.115385,2.769231,48.573964,13.297337,0
199,2.692308,1.961538,44.384615,14.557692,0
200,1.923077,2.769231,45.467456,14.443787,0
201,2.692308,2.076923,46.248521,13.869822,0
202,2.884615,2.076923,50.538462,13.019231,0
203,2.115385,2.884615,51.183432,12.795858,0
204,2.884615,2.192308,52.508876,12.357988,0
205,2.115385,3.000000,53.899408,12.321006,0
206,3.076923,2.192308,57.094675,11.581361,0
207,2.307692,3.000000,57.301775,11.248521,0
208,3.076923,2.076923,55.124260,12.242604,0
209,3.076923,2.307692,59.171598,10.946746,0
210,3.269231,2.307692,64.053254,10.244083,0
211,3.269231,2.538462,68.526627,9.054734,0
212,3.461538,2.538462,73.704142,8.426036,0
213,3.076923,2.423077,61.355030,10.338757,0
214,3.269231,2.423077,66.236686,9.636095,0
215,3.269231,2.653846,70.923077,8.500000,0
216,3.461538,2.653846,76.100592,7.871302,0
217,3.653846,2.538462,79.177515,7.871302,0
218,3.653846,2.653846,81.573964,7.316568,0
219,3.653846,2.769231,84.076923,6.788462,1
220,3.846154,2.769231,89.846154,6.307692,1
221,4.038462,2.769231,95.911243,5.900888,1
222,4.038462,2.884615,98.520710,5.399408,1
223,4.230769,2.884615,104.881657,5.066568,1
224,4.423077,2.884615,111.538462,4.807692,1
225,4.615385,2.884615,118.491124,4.622781,1
226,4.807692,2.884615,125.739645,4.511834,1
227,5.000000,2.884615,133.284024,4.474852,1
228,0.769231,0.000000,2.366864,42.899408,1
229,0.769231,0.115385,2.420118,41.758876,1
230,0.192308,0.923077,3.556213,39.735207,1
231,0.192308,0.807692,2.757396,40.689349,1
232,0.384615,1.038462,4.905325,36.995562,1
233,1.153846,0.461538,6.177515,35.390533,1
234,0.961538,0.346154,4.177515,37.967456,1
235,1.153846,0.346154,5.804734,36.451183,1
236,0.384615,1.153846,5.917160,36.094675,1
237,0.384615,1.269231,7.035503,35.220414,1
238,1.346154,0.346154,7.727811,35.008876,1
239,0.576923,1.269231,7.775148,33.482249,1
240,1.346154,0.692308,9.165680,31.906805,1
241,0.576923,1.384615,9.000000,32.634615,1
242,0.769231,1.384615,10.035503,30.970414,0
243,0.769231,1.500000,11.366864,30.149408,0
244,1.538462,0.923077,12.875740,28.603550,0
245,0.769231,1.615385,12.804734,29.355030,0
246,0.961538,1.615385,14.136095,27.764793,0
247,1.923077,0.923077,18.201183,26.088757,0
248,0.961538,1.846154,17.331361,26.255917,0
249,1.923077,1.038462,19.106509,25.161243,0
250,0.961538,1.961538,19.088757,25.541420,0
251,1.346154,1.961538,22.639053,22.582840,0
252,1.153846,2.076923,22.579882,23.337278,0
253,0.961538,2.076923,20.952663,24.853550,0
254,2.115385,1.038462,22.213018,24.014793,0
255,2.307692,1.384615,28.970414,20.319527,0
256,2.307692,1.153846,26.627219,22.041420,0
257,1.153846,2.307692,26.627219,22.041420,0
258,2.307692,1.269231,27.745562,21.167160,0
259,1.346154,2.307692,28.550296,20.599112,0
260,1.346154,2.423077,30.733728,19.991124,1
261,2.500000,1.384615,32.668639,19.321006,1
262,2.692308,1.730769,40.976331,16.013314,0
263,2.692308,1.384615,36.662722,18.396450,1
264,1.346154,2.653846,35.420118,18.855030,1
265,1.538462,2.653846,37.639053,17.486686,1
266,2.692308,1.615385,39.431953,16.781065,1
267,1.730769,2.769231,42.656805,15.664201,0
268,2.884615,1.961538,48.674556,13.707101,0
269,2.884615,1.730769,45.266272,15.162722,0
270,1.730769,2.884615,45.266272,15.162722,0
271,2.884615,1.846154,46.917160,14.421598,0
272,1.923077,2.884615,48.076923,13.942308,0
273,1.923077,3.000000,50.792899,13.467456,0
274,3.076923,1.961538,53.260355,12.930473,0
275,3.269231,1.961538,58.142012,12.227811,0
276,3.269231,2.076923,60.005917,11.539941,0
277,3.461538,2.307692,69.230769,9.615385,0
278,3.269231,2.192308,61.976331,10.878698,0
279,3.461538,2.192308,67.153846,10.250000,0
280,3.461538,2.423077,71.414201,9.007396,0
281,3.653846,2.423077,76.887574,8.452663,0
282,3.846154,2.423077,82.656805,7.971893,0
283,3.846154,2.538462,84.946746,7.390533,0
284,3.846154,2.653846,87.343195,6.835799,1
285,4.038462,2.653846,93.408284,6.428994,1
286,4.230769,2.653846,99.769231,6.096154,1
287,4.230769,2.769231,102.272189,5.568047,1
288,4.423077,2.769231,108.928994,5.309172,1
289,4.615385,2.769231,115.881657,5.124260,1
290,4.807692,2.769231,123.130178,5.013314,1
291,5.000000,2.769231,130.674556,4.976331,1
292,0.961538,0.115385,3.751479,40.168639,1
293,0.961538,0.000000,3.698225,41.309172,1
294,1.153846,0.230769,5.538462,37.538462,1
295,0.192308,1.153846,5.473373,37.906805,1
296,1.153846,0.115385,5.378698,38.652367,1
297,0.192308,1.038462,4.461538,38.807692,1
298,0.192308,1.269231,6.591716,37.032544,1
299,1.346154,0.230769,7.461538,36.096154,1
300,1.346154,0.461538,8.100592,33.948225,1
301,0.384615,1.500000,9.591716,33.551775,1
302,1.538462,0.461538,10.319527,32.579882,0
303,1.538462,0.576923,10.798817,31.545858,0
304,0.576923,1.500000,10.331361,31.813609,0
305,1.538462,0.692308,11.384615,30.538462,0
306,1.730769,0.692308,13.899408,29.244083,0
307,1.730769,0.576923,13.313609,30.251479,0
308,0.576923,1.730769,13.313609,30.251479,0
309,1.730769,0.807692,14.591716,28.263314,0
310,0.769231,1.730769,14.349112,28.587278,0
311,0.769231,1.846154,16.000000,27.846154,0
312,1.923077,0.807692,17.402367,27.042899,0
313,2.115385,0.807692,20.508876,25.896450,0
314,0.769231,2.076923,19.621302,26.443787,0
315,2.115385,1.153846,23.224852,23.113905,0
316,1.153846,2.192308,24.550296,22.676036,0
317,2.115385,0.923077,21.307692,24.942308,0
318,0.961538,2.192308,22.923077,24.192308,0
319,2.500000,1.153846,30.325444,21.042899,0
320,1.153846,2.423077,28.810651,21.433432,0
321,2.500000,1.269231,31.443787,20.168639,0
322,1.153846,2.538462,31.100592,20.852071,0
323,1.346154,2.538462,33.023669,19.409763,1
324,2.884615,1.500000,42.284024,16.724852,0
325,2.692308,1.269231,35.437870,19.244083,1
326,2.692308,1.500000,37.994083,17.575444,1
327,1.346154,2.769231,37.923077,18.326923,1
328,1.538462,2.769231,40.142012,16.958580,0
329,2.884615,1.615385,43.721893,15.930473,0
330,1.538462,2.884615,42.751479,16.457101,0
331,1.730769,3.000000,47.982249,14.687870,0
332,3.076923,1.730769,49.852071,14.386095,0
333,3.076923,1.846154,51.502959,13.644970,0
334,3.269231,1.846154,56.384615,12.942308,0
335,3.461538,1.846154,61.562130,12.313609,0
336,3.461538,1.961538,63.319527,11.599112,0
337,3.461538,2.076923,65.183432,10.911243,0
338,3.653846,2.076923,70.656805,10.356509,0
339,3.653846,2.192308,72.627219,9.695266,0
340,3.653846,2.307692,74.704142,9.060651,0
341,3.846154,2.307692,80.473373,8.579882,0
342,4.038462,2.307692,86.538462,8.173077,0
343,4.038462,2.423077,88.721893,7.565089,0
344,4.038462,2.538462,91.011834,6.983728,1
345,4.230769,2.538462,97.372781,6.650888,1
346,4.423077,2.538462,104.029586,6.392012,1
347,4.423077,2.653846,106.426036,5.837278,1
348,4.615385,2.653846,113.378698,5.652367,1
349,4.807692,2.653846,120.627219,5.541420,1
350,5.000000,2.653846,128.171598,5.504438,1
351,1.153846,0.000000,5.325444,39.792899,1
352,1.346154,0.000000,7.248521,38.350592,1
353,1.346154,0.115385,7.301775,37.210059,1
354,0.384615,1.384615,8.260355,34.372781,1
355,1.538462,0.346154,9.946746,33.640533,1
356,0.384615,1.615385,11.029586,32.757396,0
357,0.576923,1.615385,11.769231,31.019231,0
358,0.576923,1.846154,14.964497,29.510355,0
359,1.923077,0.576923,16.124260,29.031065,0
360,1.923077,0.692308,16.710059,28.023669,0
361,0.769231,1.961538,17.757396,27.131657,0
362,2.115385,0.692308,19.816568,26.877219,0
363,2.307692,0.923077,24.710059,23.869822,0
364,2.500000,0.923077,28.408284,22.871302,0
365,2.307692,1.038462,25.615385,22.942308,0
366,0.961538,2.307692,25.000000,23.557692,0
367,0.769231,2.192308,21.591716,25.782544,0
368,2.307692,0.807692,23.911243,24.823964,0
369,0.769231,2.307692,23.668639,25.147929,0
370,2.500000,1.038462,29.313609,21.943787,0
371,0.961538,2.653846,31.869822,21.813609,0
372,2.692308,1.038462,33.307692,21.019231,0
373,2.692308,1.153846,34.319527,20.118343,0
374,1.153846,2.653846,33.497041,20.297337,0
375,1.153846,2.769231,36.000000,19.769231,1
376,2.884615,1.153846,38.609467,19.267751,1
377,2.884615,1.269231,39.727811,18.393491,1
378,1.153846,2.884615,38.609467,19.267751,1
379,2.884615,1.384615,40.952663,17.545858,0
380,1.346154,2.884615,40.532544,17.825444,0
381,3.076923,1.500000,46.869822,15.948225,0
382,1.538462,3.000000,45.467456,15.982249,0
383,1.346154,3.000000,43.248521,17.350592,0
384,3.076923,1.615385,48.307692,15.153846,0
385,3.269231,1.615385,53.189349,14.451183,0
386,3.269231,1.730769,54.733728,13.683432,0
387,3.461538,1.730769,59.911243,13.054734,0
388,3.653846,1.730769,65.384615,12.500000,0
389,3.653846,1.846154,67.035503,11.758876,0
390,3.653846,1.961538,68.792899,11.044379,0
391,3.846154,1.961538,74.562130,10.563609,0
392,3.846154,2.076923,76.426036,9.875740,0
393,3.846154,2.192308,78.396450,9.214497,0
394,4.038462,2.192308,84.461538,8.807692,0
395,4.230769,2.192308,90.822485,8.474852,0
396,4.230769,2.307692,92.899408,7.840237,0
397,4.230769,2.423077,95.082840,7.232249,0
398,4.423077,2.423077,101.739645,6.973373,1
399,4.615385,2.423077,108.692308,6.788462,1
400,4.615385,2.538462,110.982249,6.207101,1
401,4.807692,2.538462,118.230769,6.096154,1
402,5.000000,2.538462,125.775148,6.059172,1
403,1.538462,0.000000,9.467456,36.982249,1
404,1.538462,0.115385,9.520710,35.841716,1
405,1.538462,0.230769,9.680473,34.727811,1
406,1.730769,0.115385,12.035503,34.547337,0
407,1.730769,0.230769,12.195266,33.433432,0
408,1.730769,0.346154,12.461538,32.346154,0
409,1.730769,0.461538,12.834320,31.285503,0
410,0.384615,1.730769,12.573964,31.989645,0
411,0.384615,1.846154,14.224852,31.248521,0
412,1.923077,0.346154,15.272189,31.125740,0
413,1.923077,0.461538,15.644970,30.065089,0
414,0.576923,1.961538,16.721893,28.795858,0
415,2.115385,0.576923,19.230769,27.884615,0
416,0.576923,2.076923,18.585799,28.107988,0
417,0.576923,2.192308,20.556213,27.446746,0
418,0.961538,2.423077,27.183432,22.949704,0
419,0.769231,2.423077,25.852071,24.539941,0
420,2.307692,0.576923,22.633136,26.812130,0
421,2.307692,0.692308,23.218935,25.804734,0
422,0.576923,2.307692,22.633136,26.812130,0
423,0.961538,2.538462,29.473373,22.368343,0
424,2.692308,0.923077,32.402367,21.946746,0
425,0.961538,2.769231,34.372781,21.285503,0
426,2.884615,0.923077,36.692308,21.096154,0
427,2.884615,1.038462,37.597633,20.168639,0
428,0.961538,2.884615,36.982249,20.784024,0
429,3.076923,1.153846,43.195266,18.491124,0
430,1.153846,3.000000,41.325444,18.792899,0
431,3.076923,1.384615,45.538462,16.769231,0
432,3.076923,1.269231,44.313609,17.616864,0
433,3.269231,1.384615,50.420118,16.066568,0
434,3.269231,1.500000,51.751479,15.245562,0
435,3.461538,1.500000,56.928994,14.616864,0
436,3.461538,1.615385,58.366864,13.822485,0
437,3.653846,1.615385,63.840237,13.267751,0
438,3.846154,1.615385,69.609467,12.786982,0
439,3.846154,1.730769,71.153846,12.019231,0
440,3.846154,1.846154,72.804734,11.278107,0
441,4.038462,1.846154,78.869822,10.871302,0
442,4.038462,1.961538,80.627219,10.156805,0
443,4.038462,2.076923,82.491124,9.468935,0
444,4.230769,2.076923,88.852071,9.136095,0
445,4.423077,2.076923,95.508876,8.877219,0
446,4.423077,2.192308,97.479290,8.215976,0
447,4.423077,2.307692,99.556213,7.581361,0
448,4.615385,2.307692,106.508876,7.396450,0
449,4.807692,2.307692,113.757396,7.285503,0
450,4.807692,2.423077,115.940828,6.677515,1
451,5.000000,2.423077,123.485207,6.640533,1
452,1.730769,0.000000,11.982249,35.687870,0
453,1.923077,0.000000,14.792899,34.467456,0
454,1.923077,0.115385,14.846154,33.326923,0
455,1.923077,0.230769,15.005917,32.213018,0
456,2.115385,0.115385,17.952663,32.180473,0
457,2.115385,0.230769,18.112426,31.066568,0
458,2.115385,0.346154,18.378698,29.979290,0
459,2.115385,0.461538,18.751479,28.918639,0
460,2.307692,0.346154,21.781065,28.906805,0
461,2.307692,0.461538,22.153846,27.846154,0
462,2.500000,0.807692,27.609467,23.825444,0
463,2.500000,0.692308,26.917160,24.806213,0
464,2.500000,0.576923,26.331361,25.813609,0
465,2.500000,0.461538,25.852071,26.847633,0
466,2.692308,0.807692,31.603550,22.900888,0
467,0.769231,2.653846,30.538462,23.403846,0
468,2.884615,0.807692,35.893491,22.050296,0
469,3.076923,0.923077,41.278107,20.319527,0
470,3.076923,0.807692,40.479290,21.273669,0
471,3.076923,1.038462,42.183432,19.392012,0
472,3.269231,1.269231,49.195266,16.914201,0
473,3.269231,1.038462,47.065089,18.689349,0
474,3.269231,1.153846,48.076923,17.788462,0
475,3.461538,1.269231,54.372781,16.285503,0
476,3.461538,1.384615,55.597633,15.437870,0
477,3.653846,1.384615,61.071006,14.883136,0
478,3.653846,1.500000,62.402367,14.062130,0
479,3.846154,1.500000,68.171598,13.581361,0
480,4.038462,1.500000,74.236686,13.174556,0
481,4.038462,1.615385,75.674556,12.380178,0
482,4.038462,1.730769,77.218935,11.612426,0
483,4.230769,1.730769,83.579882,11.279586,0
484,4.230769,1.846154,85.230769,10.538462,0
485,4.230769,1.961538,86.988166,9.823964,0
486,4.423077,1.961538,93.644970,9.565089,0
487,4.615385,1.961538,100.597633,9.380178,0
488,4.615385,2.076923,102.461538,8.692308,0
489,4.615385,2.192308,104.431953,8.031065,0
490,4.807692,2.192308,111.680473,7.920118,0
491,5.000000,2.192308,119.224852,7.883136,0
492,5.000000,2.307692,121.301775,7.248521,0
493,2.115385,0.000000,17.899408,33.321006,0
494,2.307692,0.000000,21.301775,32.248521,0
495,2.307692,0.115385,21.355030,31.107988,0
496,2.307692,0.230769,21.514793,29.994083,0
497,2.500000,0.230769,25.213018,28.995562,0
498,2.500000,0.346154,25.479290,27.908284,0
499,0.769231,2.538462,28.142012,23.958580,0
500,2.884615,0.692308,35.201183,23.031065,0
501,2.692308,0.692308,30.911243,23.881657,0
502,3.076923,0.692308,39.786982,22.254438,0
503,3.269231,0.692308,44.668639,21.551775,0
504,3.269231,0.807692,45.360947,20.571006,0
505,3.269231,0.923077,46.159763,19.616864,0
506,3.461538,1.153846,53.254438,17.159763,0
507,3.461538,0.923077,51.337278,18.988166,0
508,3.461538,1.038462,52.242604,18.060651,0
509,3.653846,1.153846,58.727811,16.605030,0
510,3.653846,1.269231,59.846154,15.730769,0
511,3.846154,1.269231,65.615385,15.250000,0
512,3.846154,1.384615,66.840237,14.402367,0
513,4.038462,1.384615,72.905325,13.995562,0
514,4.230769,1.384615,79.266272,13.662722,0
515,4.230769,1.500000,80.597633,12.841716,0
516,4.230769,1.615385,82.035503,12.047337,0
517,4.423077,1.615385,88.692308,11.788462,0
518,4.423077,1.730769,90.236686,11.020710,0
519,4.423077,1.846154,91.887574,10.279586,0
520,4.615385,1.846154,98.840237,10.094675,0
521,4.807692,1.846154,106.088757,9.983728,0
522,4.807692,1.961538,107.846154,9.269231,0
523,4.807692,2.076923,109.710059,8.581361,0
524,5.000000,2.076923,117.254438,8.544379,0
525,2.500000,0.000000,25.000000,31.250000,0
526,2.500000,0.115385,25.053254,30.109467,0
527,2.692308,0.115385,29.047337,29.184911,0
528,2.692308,0.230769,29.207101,28.071006,0
529,2.692308,0.346154,29.473373,26.983728,0
530,2.692308,0.461538,29.846154,25.923077,0
531,2.692308,0.576923,30.325444,24.889053,0
532,3.076923,0.576923,39.201183,23.261834,0
533,2.884615,0.576923,34.615385,24.038462,0
534,3.269231,0.576923,44.082840,22.559172,0
535,3.461538,0.576923,49.260355,21.930473,0
536,3.461538,0.692308,49.846154,20.923077,0
537,3.461538,0.807692,50.538462,19.942308,0
538,3.653846,1.038462,57.715976,17.505917,0
539,3.653846,0.807692,56.011834,19.387574,0
540,3.653846,0.923077,56.810651,18.433432,0
541,3.846154,1.038462,63.485207,17.025148,0
542,3.846154,1.153846,64.497041,16.124260,0
543,4.038462,1.153846,70.562130,15.717456,0
544,4.038462,1.269231,71.680473,14.843195,0
545,4.230769,1.269231,78.041420,14.510355,0
546,4.423077,1.269231,84.698225,14.251479,0
547,4.423077,1.384615,85.923077,13.403846,0
548,4.423077,1.500000,87.254438,12.582840,0
549,4.615385,1.500000,94.207101,12.397929,0
550,4.615385,1.615385,95.644970,11.603550,0
551,4.615385,1.730769,97.189349,10.835799,0
552,4.807692,1.730769,104.437870,10.724852,0
553,5.000000,1.730769,111.982249,10.687870,0
554,5.000000,1.846154,113.633136,9.946746,0
555,5.000000,1.961538,115.390533,9.232249,0
556,2.692308,0.000000,28.994083,30.325444,0
557,2.884615,0.000000,33.284024,29.474852,0
558,2.884615,0.115385,33.337278,28.334320,0
559,2.884615,0.230769,33.497041,27.220414,0
560,2.884615,0.346154,33.763314,26.133136,0
561,2.884615,0.461538,34.136095,25.072485,0
562,3.269231,0.461538,43.603550,23.593195,0
563,3.076923,0.461538,38.721893,24.295858,0
564,3.461538,0.461538,48.781065,22.964497,0
565,3.653846,0.461538,54.254438,22.409763,0
566,3.653846,0.576923,54.733728,21.375740,0
567,3.653846,0.692308,55.319527,20.368343,0
568,3.846154,0.923077,62.579882,17.952663,0
569,3.846154,0.692308,61.088757,19.887574,0
570,3.846154,0.807692,61.781065,18.906805,0
571,4.038462,0.923077,68.644970,17.545858,0
572,4.038462,1.038462,69.550296,16.618343,0
573,4.230769,1.038462,75.911243,16.285503,0
574,4.230769,1.153846,76.923077,15.384615,0
575,4.423077,1.153846,83.579882,15.125740,0
576,4.615385,1.153846,90.532544,14.940828,0
577,4.615385,1.269231,91.650888,14.066568,0
578,4.615385,1.384615,92.875740,13.218935,0
579,4.807692,1.384615,100.124260,13.107988,0
580,4.807692,1.500000,101.455621,12.286982,0
